ID;Year_Birth;Education;Marital_Status;Income;Age;Total_Children;Kidhome;Teenhome;Is_Parent;Family_Size;Dt_Customer;Recency;Customer_Tenure;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;Total_Spending;Total_Purchases;Avg_Spending_per_Purchase;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp1;AcceptedCmp2;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;Total_Campaigns_Accepted;Complain
2674;1958;Master;Single;75154;66;1;0;1;1;2;04/09/2012;79;4437;543;10;205;160;143;82;1143;16;71.4375;1;6;3;6;3;0;0;0;0;0;0;0
2698;1976;Graduation;Single;47025;48;1;0;1;1;2;07/11/2013;52;4008;254;7;108;20;0;26;415;17;24.41176471;3;6;3;5;6;0;0;0;0;0;0;0
3231;1973;Graduation;Married;37971;51;1;1;0;1;3;25/11/2013;97;3990;5;4;10;2;2;7;30;5;6;1;1;0;3;8;0;0;0;0;0;0;0
4096;1968;Master;Divorced;41335;56;1;1;0;1;2;26/12/2013;24;3959;112;19;21;16;14;5;187;12;15.58333333;3;4;1;4;7;0;0;0;0;0;0;0
10476;1958;Graduation;Married;67267;66;1;0;1;1;3;13/05/2014;0;3821;134;11;59;15;2;30;251;11;22.81818182;1;3;2;5;2;0;0;0;0;0;0;0
5948;1975;Graduation;Single;57338;49;1;0;1;1;2;29/04/2014;96;3835;143;6;52;11;8;17;237;12;19.75;2;4;1;5;5;0;0;0;0;0;0;0
9140;1960;2nd cycle;Together;50523;64;2;1;1;1;4;25/12/2013;89;3960;51;4;24;4;7;1;91;8;11.375;2;2;0;4;6;0;0;0;0;0;0;0
10258;1965;Master;Single;35791;59;3;2;1;1;4;06/05/2013;94;4193;27;0;5;0;0;3;35;6;5.833333333;2;1;0;3;8;0;0;0;0;0;0;0
5675;1960;Phd;Divorced;50611;64;1;0;1;1;2;04/10/2012;98;4407;459;0;24;6;0;4;493;22;22.40909091;6;4;5;7;6;0;0;0;1;0;1;0
4743;1969;Phd;Married;56242;55;1;0;1;1;3;03/03/2013;72;4257;689;8;167;11;8;88;971;28;34.67857143;5;8;4;11;6;0;0;0;0;0;0;0
8805;1960;Graduation;Single;48904;64;1;0;1;1;2;02/12/2012;1;4348;283;10;38;0;13;27;371;17;21.82352941;4;7;2;4;8;0;0;0;0;0;0;0
1542;1975;Graduation;Single;56243;49;3;1;2;1;4;30/12/2013;26;3955;347;0;35;4;3;7;396;20;19.8;6;4;2;8;5;0;0;0;0;0;0;0
6770;1985;Graduation;Married;21355;39;1;1;0;1;3;20/08/2013;5;4087;5;13;14;0;5;31;68;7;9.714285714;2;2;1;2;6;0;0;1;0;0;1;0
8773;1971;Master;Together;57420;53;1;0;1;1;3;25/06/2013;22;4143;280;0;18;0;0;24;322;15;21.46666667;3;5;1;6;7;0;0;0;1;0;1;0
10420;1955;Master;Divorced;46390;69;1;0;1;1;2;05/05/2014;56;3829;95;14;64;2;9;38;222;10;22.2;1;4;2;3;7;0;0;0;0;0;0;0
7514;1956;2nd cycle;Together;54342;68;2;1;1;1;4;03/07/2013;74;4135;84;10;34;11;10;28;177;12;14.75;4;3;1;4;6;0;0;0;0;0;0;0
793;1973;Graduation;Married;20895;51;1;1;0;1;3;06/10/2012;24;4405;18;3;17;3;0;4;45;6;7.5;1;2;0;3;9;0;0;0;0;0;0;0
10909;1948;Graduation;Married;92344;76;0;0;0;0;2;15/01/2014;9;3939;992;24;694;51;19;119;1899;20;94.95;0;5;10;5;1;0;0;1;0;1;2;0
8702;1976;2nd cycle;Together;26907;48;2;1;1;1;4;20/08/2013;10;4087;9;1;7;0;3;2;22;6;3.666666667;2;1;0;3;7;0;0;0;0;0;0;0
4791;1980;Graduation;Together;44964;44;2;1;1;1;4;16/12/2012;35;4334;19;1;17;2;0;2;41;5;8.2;1;1;0;3;8;0;0;0;0;0;0;0
2963;1979;Graduation;Together;75507;45;0;0;0;0;2;02/05/2014;56;3832;709;93;374;104;80;80;1440;21;68.57142857;1;8;6;6;3;0;0;0;0;0;0;0
8216;1972;Master;Married;53761;52;2;1;1;1;4;11/10/2013;7;4035;158;0;76;13;7;71;325;17;19.11764706;6;4;4;3;5;0;0;0;0;0;0;0
8140;1973;Graduation;Together;22682;51;1;1;0;1;3;03/10/2013;51;4043;10;14;29;4;2;36;95;10;9.5;3;2;1;4;4;0;0;0;0;0;0;0
10146;1972;Phd;Together;38887;52;1;1;0;1;3;02/03/2014;17;3893;25;1;13;0;0;3;42;5;8.4;1;1;0;3;7;0;0;0;0;0;0;0
5289;1975;2nd cycle;Single;41658;49;2;1;1;1;3;09/11/2012;30;4371;8;4;12;15;4;29;72;6;12;2;1;1;2;4;0;0;0;0;0;0;0
2587;1972;Phd;Married;29791;52;1;1;0;1;3;15/05/2014;21;3819;14;0;6;0;0;0;20;7;2.857142857;2;2;0;3;5;0;0;0;0;0;0;0
4405;1956;Master;Married;63915;68;2;0;2;1;4;30/07/2013;2;4108;622;7;115;30;0;15;789;23;34.30434783;2;6;3;12;5;0;0;0;0;0;0;0
8663;1974;Graduation;Divorced;39996;50;2;1;1;1;3;22/05/2014;85;3812;11;0;3;0;0;1;15;4;3.75;1;1;0;2;6;0;0;0;0;0;0;0
2589;1972;Graduation;Divorced;26759;52;1;1;0;1;2;07/02/2014;65;3916;25;3;16;8;5;2;59;8;7.375;2;2;1;3;6;0;0;0;0;0;0;0
3421;1968;Master;Divorced;63841;56;1;0;1;1;2;21/04/2013;64;4208;635;15;100;20;7;131;908;22;41.27272727;1;9;3;9;6;0;0;0;0;0;0;0
10490;1969;Phd;Married;51039;55;2;1;1;1;4;10/12/2012;11;4340;100;64;79;65;0;109;417;14;29.78571429;2;6;2;4;7;0;0;0;0;0;0;0
4094;1961;Graduation;Married;60544;63;2;1;1;1;4;25/08/2012;92;4447;201;2;43;3;5;35;289;15;19.26666667;4;5;1;5;6;0;0;0;0;0;0;0
9958;1972;Graduation;Married;65685;52;1;0;1;1;3;29/03/2014;54;3866;642;14;49;0;7;57;769;21;36.61904762;1;9;2;9;5;0;0;0;0;0;0;0
2534;1953;Graduation;Married;37716;71;1;0;1;1;3;21/04/2014;4;3843;97;1;41;6;2;41;188;10;18.8;2;4;1;3;7;0;0;0;0;0;0;0
4188;1957;Graduation;Single;36864;67;1;0;1;1;2;13/08/2012;53;4459;204;5;39;17;0;89;354;14;25.28571429;3;5;2;4;8;0;0;0;0;0;0;0
6613;1970;Master;Married;44511;54;1;1;0;1;3;12/10/2012;39;4399;513;7;133;46;14;14;727;26;27.96153846;6;8;4;8;8;0;0;0;0;0;0;0
10827;1967;Phd;Married;36947;57;2;1;1;1;4;07/08/2012;49;4465;88;3;21;4;1;29;146;11;13.27272727;4;3;0;4;9;0;0;0;0;0;0;0
5491;1951;Master;Together;47352;73;1;0;1;1;3;11/04/2013;70;4218;172;12;112;8;0;15;319;16;19.9375;4;6;1;5;7;0;0;0;0;0;0;0
8402;1953;Master;Married;67087;71;1;0;1;1;3;17/12/2013;40;3968;329;35;222;130;35;43;794;22;36.09090909;2;7;5;8;4;0;0;0;0;0;0;0
8783;1950;Graduation;Married;57045;74;1;0;1;1;3;08/09/2012;40;4433;296;13;104;11;13;17;454;18;25.22222222;3;4;2;9;3;0;0;0;0;0;0;0
10010;1953;Phd;Divorced;36957;71;2;1;1;1;3;06/09/2012;43;4435;100;2;16;2;1;31;152;11;13.81818182;4;3;2;2;9;0;0;0;0;0;0;0
618;1977;Phd;Married;69389;47;1;0;1;1;3;28/09/2012;17;4413;422;7;238;69;46;15;797;22;36.22727273;1;7;2;12;4;0;0;0;0;0;0;0
9121;1972;Graduation;Married;80134;52;1;1;0;1;3;20/05/2013;40;4179;1218;16;272;104;0;80;1690;16;105.625;2;5;3;6;6;1;0;0;1;1;3;0
361;1969;Master;Married;43142;55;2;1;1;1;4;18/02/2014;84;3905;5;1;7;2;1;4;20;4;5;1;1;0;2;7;0;0;0;0;0;0;0
4310;1944;Graduation;Married;80589;80;0;0;0;0;2;22/01/2014;25;3932;507;93;520;242;40;26;1428;21;68;1;5;10;5;1;1;0;0;0;0;1;0
2678;1990;Graduation;Single;34412;34;1;1;0;1;2;13/02/2013;62;4275;52;12;50;4;36;55;209;11;19;3;5;0;3;9;0;0;0;0;0;0;0
6376;1979;Graduation;Single;57537;45;1;1;0;1;2;10/06/2013;83;4158;191;56;139;51;8;100;545;19;28.68421053;4;4;3;8;4;0;0;0;0;0;0;0
524;1966;Basic;Together;22634;58;0;0;0;0;2;16/01/2013;47;4303;2;23;11;8;6;46;96;6;16;1;2;1;2;8;0;0;0;0;0;0;0
10341;1948;Graduation;Together;51315;76;0;0;0;0;2;23/02/2014;45;3900;68;28;39;16;30;41;222;10;22.2;1;2;2;5;2;0;0;0;0;0;0;0
5654;1972;Graduation;Married;36026;52;3;2;1;1;5;16/03/2014;34;3879;20;4;10;6;4;17;61;7;8.714285714;2;2;0;3;6;0;0;0;0;0;0;0
4098;1973;Graduation;Married;24639;51;2;1;1;1;4;28/01/2014;3;3926;20;3;16;0;4;1;44;9;4.888888889;3;2;0;4;6;0;0;0;0;0;0;0
5824;1972;Phd;Together;34578;52;3;2;1;1;5;11/04/2014;1;3853;7;0;1;0;0;0;8;4;2;1;1;0;2;6;0;0;0;0;0;0;0
7000;1972;2nd cycle;Single;65704;52;0;0;0;0;1;13/10/2013;18;4033;279;172;74;38;8;246;817;23;35.52173913;1;2;10;10;1;0;0;0;0;0;0;0
2561;1966;Graduation;Single;63810;58;1;0;1;1;2;11/11/2012;45;4369;977;12;253;16;12;101;1371;23;59.60869565;4;4;3;12;8;0;0;0;1;0;1;0
5229;1969;Phd;Together;54132;55;1;0;1;1;3;16/02/2014;81;3907;30;1;8;0;0;3;42;5;8.4;1;1;0;3;7;0;0;0;0;0;0;0
4086;1959;Graduation;Married;18690;65;0;0;0;0;2;28/12/2012;77;4322;6;1;7;23;4;19;60;5;12;1;1;1;2;8;0;0;0;0;0;0;0
2428;1970;Graduation;Married;28164;54;1;1;0;1;3;04/05/2013;23;4195;3;18;26;11;8;12;78;9;8.666666667;3;2;0;4;7;0;0;0;0;0;0;0
8254;1974;Phd;Married;34596;50;1;1;0;1;3;13/04/2013;48;4216;14;0;2;0;0;7;23;4;5.75;1;1;0;2;8;0;0;0;0;0;0;0
2836;1972;Phd;Married;43269;52;1;1;0;1;3;16/09/2013;61;4060;10;1;7;0;0;1;19;4;4.75;1;1;0;2;8;0;0;0;0;0;0;0
8418;1958;2nd cycle;Single;38741;66;2;1;1;1;3;30/03/2014;60;3865;7;10;17;8;6;13;61;7;8.714285714;2;2;0;3;7;0;0;0;0;0;0;0
1362;1972;Graduation;Single;31907;52;0;0;0;0;1;04/03/2013;75;4256;33;87;64;175;16;74;449;14;32.07142857;1;6;1;6;7;0;0;0;0;0;0;0
7152;1983;Master;Married;27100;41;1;1;0;1;3;05/04/2013;64;4224;12;0;13;2;0;10;37;5;7.4;1;1;0;3;7;0;0;0;0;0;0;0
10033;1973;2nd cycle;Divorced;31163;51;1;1;0;1;2;13/02/2014;54;3910;2;3;10;11;2;10;38;5;7.6;1;1;0;3;6;0;0;0;0;0;0;0
9349;1985;Graduation;Married;92533;39;0;0;0;0;2;19/12/2013;84;3966;693;21;118;110;147;42;1131;23;49.17391304;1;6;5;11;2;1;0;0;0;1;2;0
274;1973;Graduation;Single;34853;51;2;1;1;1;3;23/12/2013;75;3962;9;3;15;2;3;2;34;7;4.857142857;2;2;0;3;6;0;0;0;0;0;0;0
3388;1967;Graduation;Divorced;70844;57;2;1;1;1;3;30/10/2013;16;4016;129;26;67;3;67;2;294;17;17.29411765;5;6;1;5;7;0;0;0;0;0;0;0
922;1979;2nd cycle;Married;31086;45;2;1;1;1;4;04/05/2013;79;4195;16;2;11;3;0;16;48;6;8;2;1;1;2;8;0;0;1;0;0;1;0
8588;1961;Graduation;Married;60544;63;2;1;1;1;4;25/08/2012;92;4447;201;2;43;3;5;35;289;15;19.26666667;4;5;1;5;6;0;0;0;0;0;0;0
2518;1986;2nd cycle;Together;20491;38;0;0;0;0;2;25/01/2013;16;4294;5;4;5;4;2;10;30;4;7.5;1;0;1;2;7;0;0;0;0;0;0;0
574;1964;Graduation;Married;42523;60;0;0;0;0;2;23/04/2014;96;3841;14;36;11;3;26;35;125;7;17.85714286;1;1;1;4;2;0;0;0;0;0;0;0
3220;1983;Graduation;Married;39922;41;1;1;0;1;3;14/02/2013;30;4274;29;12;59;19;1;36;156;9;17.33333333;2;3;0;4;8;0;0;0;0;0;0;0
5967;1952;Graduation;Together;33402;72;2;1;1;1;4;18/07/2013;60;4120;26;2;19;10;5;8;70;9;7.777777778;3;2;1;3;8;0;0;0;0;0;0;0
1183;1949;Master;Married;36408;75;2;1;1;1;4;21/09/2013;11;4055;9;1;4;3;2;3;22;4;5.5;1;1;0;2;6;0;0;0;0;0;0;0
6856;1979;Graduation;Together;21645;45;1;1;0;1;3;03/09/2012;75;4438;14;0;23;4;5;19;65;9;7.222222222;3;3;0;3;9;0;0;0;0;0;0;0
4530;1948;Master;Widow;78427;76;0;0;0;0;1;24/10/2012;36;4387;972;19;595;180;26;138;1930;23;83.91304348;3;3;7;10;3;1;0;0;0;0;1;0
1553;1946;Graduation;Together;82657;78;0;0;0;0;2;27/09/2013;71;4049;966;168;672;246;105;126;2283;23;99.26086957;1;7;5;10;4;1;0;0;1;0;2;0
4682;1958;Graduation;Married;51876;66;0;0;0;0;2;15/10/2013;88;4031;99;27;102;28;48;6;310;13;23.84615385;1;2;2;8;1;0;0;0;0;0;0;0
8204;1971;2nd cycle;Married;78041;53;0;0;0;0;2;16/12/2012;93;4334;482;35;553;72;160;17;1319;18;73.27777778;1;4;4;9;2;0;0;0;0;0;0;0
5221;1957;Graduation;Married;52852;67;1;0;1;1;3;01/12/2012;93;4349;714;8;99;11;0;47;879;26;33.80769231;4;10;7;5;8;0;0;1;0;0;1;0
1232;1982;Phd;Together;70038;42;0;0;0;0;2;25/10/2013;54;4021;587;54;348;71;54;130;1244;17;73.17647059;1;4;4;8;2;0;0;0;0;0;0;0
1927;1973;2nd cycle;Together;69401;51;1;0;1;1;3;23/03/2014;41;3872;399;27;159;58;8;39;690;17;40.58823529;4;4;4;5;2;0;0;0;0;0;0;0
5788;1972;Graduation;Together;46053;52;1;1;0;1;3;17/02/2013;46;4271;56;10;92;19;7;25;209;12;17.41666667;3;3;2;4;5;0;0;0;0;0;0;0
6652;1965;Graduation;Married;77343;59;0;0;0;0;2;09/06/2014;28;3794;227;151;573;98;54;31;1134;17;66.70588235;1;3;4;9;1;0;0;0;0;0;0;0
6246;1953;Graduation;Single;73892;71;0;0;0;0;1;13/11/2013;40;4002;703;102;601;0;58;43;1507;23;65.52173913;1;3;11;8;1;0;0;0;0;0;0;0
5975;1967;Phd;Single;40304;57;1;1;0;1;2;30/09/2013;82;4046;37;0;17;0;0;3;57;6;9.5;1;2;0;3;7;0;0;0;0;0;0;0
6875;1965;Phd;Together;32727;59;0;0;0;0;2;28/08/2012;38;4444;167;13;180;86;13;70;529;17;31.11764706;2;7;3;5;8;0;0;0;0;0;0;0
4399;1969;Graduation;Together;68695;55;0;0;0;0;2;25/06/2014;3;3778;458;81;356;106;50;40;1091;16;68.1875;1;4;4;7;2;0;0;0;0;0;0;0
4042;1971;Graduation;Divorced;43300;53;1;0;1;1;2;13/10/2012;87;4398;91;3;52;2;1;31;180;11;16.36363636;3;4;0;4;8;0;0;0;0;0;0;0
2157;1972;Graduation;Together;26290;52;2;1;1;1;4;12/01/2013;49;4307;15;8;16;11;5;22;77;10;7.7;4;2;0;4;6;0;0;0;0;0;0;0
10133;1970;Graduation;Single;93790;54;0;0;0;0;1;12/02/2014;16;3911;1302;68;731;89;114;45;2349;25;93.96;0;6;7;12;2;1;0;0;1;1;3;0
2525;1974;Phd;Married;38410;50;0;0;0;0;2;14/09/2012;65;4427;153;64;123;116;64;14;534;18;29.66666667;2;5;2;9;6;0;0;0;0;0;0;0
8233;1950;Master;Widow;64866;74;1;0;1;1;2;26/01/2014;9;3928;508;5;21;7;5;10;556;21;26.47619048;4;7;3;7;5;0;0;0;1;0;1;0
9483;1959;Graduation;Together;57957;65;1;0;1;1;3;19/08/2013;24;4088;290;59;177;77;5;29;637;25;25.48;7;4;6;8;3;0;0;0;0;0;0;1
2945;1955;Phd;Together;46015;69;2;1;1;1;4;13/04/2014;25;3851;38;0;2;0;0;6;46;5;9.2;1;1;0;3;7;0;1;1;0;0;2;0
10403;1978;Graduation;Together;16531;46;1;1;0;1;3;18/06/2014;43;3785;2;13;6;7;5;11;44;9;4.888888889;3;3;0;3;7;0;0;0;0;0;0;0
5074;1986;Master;Married;28072;38;1;1;0;1;3;08/07/2013;10;4130;30;0;10;2;0;5;47;5;9.4;1;1;0;3;7;0;0;0;0;0;0;0
10524;1963;Master;Divorced;49476;61;1;0;1;1;2;20/06/2013;29;4148;386;23;95;54;41;196;795;22;36.13636364;4;2;11;5;2;0;0;0;0;0;0;0
4690;1953;Graduation;Married;50725;71;1;0;1;1;3;13/02/2013;45;4275;443;10;75;0;10;48;586;21;27.9047619;4;8;1;8;8;0;0;0;0;0;0;0
7521;1952;Graduation;Together;83844;72;0;0;0;0;2;12/05/2013;57;4187;901;31;345;75;31;191;1574;20;78.7;1;4;4;11;1;0;0;0;0;1;1;0
7196;1950;Phd;Married;41145;74;2;1;1;1;4;08/02/2014;20;3915;9;0;3;0;0;1;13;4;3.25;1;0;0;3;3;0;0;0;0;0;0;0
4406;1970;Graduation;Together;67419;54;1;0;1;1;3;16/01/2013;29;4303;846;84;352;91;56;42;1471;25;58.84;4;9;4;8;5;0;0;0;0;0;0;0
9672;1970;2nd cycle;Married;23162;54;2;1;1;1;4;21/12/2013;82;3964;8;3;9;19;4;22;65;8;8.125;3;1;1;3;6;0;0;0;0;0;0;0
4864;1977;Graduation;Married;34380;47;1;1;0;1;3;02/05/2013;68;4197;72;7;58;13;1;24;175;12;14.58333333;4;4;1;3;8;0;0;0;0;0;0;0
4706;1966;Graduation;Single;34704;58;1;0;1;1;2;27/04/2013;65;4202;29;0;5;0;1;5;40;5;8;1;1;0;3;5;0;0;0;0;0;0;0
4070;1969;Phd;Married;94871;55;2;0;2;1;4;01/09/2012;99;4440;169;24;553;188;0;144;1078;18;59.88888889;1;8;5;4;7;0;0;0;1;1;2;0
25;1958;Graduation;Married;65148;66;1;0;1;1;3;16/11/2012;9;4364;460;35;422;33;12;153;1115;21;53.0952381;2;6;6;7;4;0;0;0;0;0;0;0
3697;1954;Graduation;Together;39898;70;1;0;1;1;3;12/02/2013;20;4276;69;8;26;12;7;12;134;9;14.88888889;2;3;0;4;7;0;0;0;0;0;0;0
217;1956;Master;Single;64857;68;0;0;0;0;1;23/11/2012;78;4357;556;14;717;210;0;43;1540;23;66.95652174;1;7;5;10;4;0;0;0;0;0;0;0
4220;1970;Phd;Married;59892;54;1;0;1;1;3;02/11/2013;26;4013;73;0;13;0;1;0;87;7;12.42857143;1;2;1;3;3;0;0;0;0;0;0;0
5286;1987;Master;Single;41020;37;0;0;0;0;1;28/10/2013;68;4018;112;1;54;7;7;36;217;10;21.7;1;3;2;4;3;0;0;0;0;0;0;0
9559;1961;Phd;Married;57072;63;1;0;1;1;3;24/01/2014;79;3930;944;0;60;0;0;30;1034;27;38.2962963;2;7;5;13;5;0;0;1;0;0;1;0
2849;1979;Graduation;Single;60474;45;1;0;1;1;2;01/04/2013;25;4228;265;199;303;234;9;170;1180;31;38.06451613;7;10;2;12;7;0;0;0;0;0;0;0
7787;1960;Graduation;Together;62807;64;1;0;1;1;3;31/08/2012;83;4441;526;28;135;10;21;99;819;23;35.60869565;3;5;3;12;5;0;0;0;0;0;0;0
3102;1981;2nd cycle;Together;19414;43;1;1;0;1;3;16/10/2013;32;4030;2;3;12;3;5;7;32;5;6.4;1;1;0;3;8;0;0;0;0;0;0;0
5868;1980;Graduation;Married;19107;44;1;1;0;1;3;22/08/2013;49;4085;2;4;9;10;5;16;46;6;7.666666667;2;1;0;3;7;0;0;0;0;0;0;0
8370;1976;2nd cycle;Together;75484;48;1;0;1;1;3;02/08/2012;50;4470;378;97;259;197;194;34;1159;18;64.38888889;2;7;3;6;4;0;0;0;0;0;0;0
9988;1976;Master;Single;70379;48;1;0;1;1;2;03/03/2013;84;4257;553;25;142;65;67;8;860;25;34.4;3;6;3;13;4;0;0;0;0;0;0;0
2939;1970;Master;Together;79419;54;0;0;0;0;2;22/06/2014;96;3781;751;127;687;20;15;31;1631;15;108.7333333;1;4;6;4;2;0;0;0;0;0;0;0
5529;1946;Phd;Together;64014;78;3;2;1;1;5;10/06/2014;56;3793;406;0;30;0;0;8;444;22;20.18181818;7;8;2;5;7;1;0;0;0;0;1;0
9743;1955;Graduation;Married;76998;69;1;0;1;1;3;11/01/2013;85;4308;1449;89;161;69;35;107;1910;29;65.86206897;2;11;8;8;6;0;0;0;0;1;1;0
5763;1972;Master;Together;49854;52;1;1;0;1;3;10/11/2013;63;4005;123;17;171;39;0;30;380;18;21.11111111;5;6;2;5;6;0;0;0;0;0;0;0
3478;1971;Phd;Married;60585;53;2;1;1;1;4;24/06/2013;17;4144;267;42;309;55;42;21;736;30;24.53333333;10;7;4;9;5;0;0;0;0;0;0;0
7494;1950;Phd;Divorced;42873;74;2;1;1;1;3;21/01/2013;11;4298;209;0;40;3;2;15;269;15;17.93333333;4;6;1;4;8;0;0;0;0;0;0;0
1763;1988;Graduation;Together;87679;36;0;0;0;0;2;27/07/2013;62;4111;1259;172;815;97;148;33;2524;29;87.03448276;1;7;11;10;4;1;0;1;0;1;3;0
7250;1978;Graduation;Together;57867;46;1;1;0;1;3;01/10/2013;48;4045;344;35;178;15;23;17;612;25;24.48;7;7;2;9;6;0;0;0;0;0;0;0
2005;1990;Graduation;Married;35765;34;1;1;0;1;3;11/12/2013;86;3974;22;3;30;0;5;15;75;8;9.375;2;2;0;4;6;0;0;0;0;0;0;0
10770;1959;Graduation;Married;65492;65;0;0;0;0;2;26/01/2014;73;3928;247;161;295;210;85;47;1045;26;40.19230769;2;4;7;13;2;0;0;0;0;0;0;0
6885;1977;Graduation;Divorced;32952;47;1;1;0;1;2;01/12/2013;36;3984;38;0;12;3;1;1;55;6;9.166666667;1;2;0;3;7;0;0;0;0;0;0;0
2072;1969;Phd;Together;53374;55;1;0;1;1;3;16/08/2012;34;4456;896;10;101;13;10;34;1064;21;50.66666667;6;4;2;9;9;0;0;1;0;0;1;0
9463;1959;Graduation;Together;71706;65;1;0;1;1;3;13/11/2012;16;4367;931;56;253;91;98;14;1443;25;57.72;4;9;5;7;5;0;0;0;0;0;0;0
6318;1988;Graduation;Married;68487;36;0;0;0;0;2;13/01/2013;48;4306;758;12;385;33;89;89;1366;30;45.53333333;1;9;7;13;4;0;0;0;0;0;0;0
4093;1975;Master;Together;53253;49;2;1;1;1;4;11/02/2013;61;4277;216;9;57;20;9;125;436;19;22.94736842;7;4;3;5;5;0;0;0;0;0;0;0
5751;1973;2nd cycle;Divorced;31163;51;1;1;0;1;2;13/02/2014;54;3910;2;3;10;11;2;10;38;5;7.6;1;1;0;3;6;0;0;0;0;0;0;0
3340;1977;Graduation;Married;42014;47;1;1;0;1;3;17/08/2012;56;4455;244;15;108;4;15;50;436;20;21.8;6;7;1;6;8;0;0;0;0;0;0;0
3594;1973;Master;Married;54108;51;2;1;1;1;4;05/11/2012;74;4375;539;6;91;8;6;97;747;32;23.34375;13;8;2;9;8;0;0;0;0;0;0;0
3584;1955;Phd;Single;49667;69;0;0;0;0;1;20/08/2012;35;4452;1181;26;120;17;13;39;1396;22;63.45454545;2;5;10;5;8;0;0;1;0;0;1;0
3643;1974;Master;Married;63206;50;0;0;0;0;2;20/03/2014;65;3875;750;8;125;11;8;26;928;14;66.28571429;1;4;3;6;2;0;0;0;0;1;1;0
851;1972;Master;Married;57136;52;2;1;1;1;4;09/07/2013;48;4129;306;5;109;21;109;92;642;26;24.69230769;9;5;2;10;6;0;0;0;0;0;0;0
7706;1975;2nd cycle;Together;46772;49;1;0;1;1;3;07/11/2012;88;4373;350;104;189;197;151;57;1048;30;34.93333333;6;11;8;5;8;0;0;1;0;0;1;0
3967;1971;Phd;Married;78931;53;0;0;0;0;2;25/10/2013;19;4021;331;197;170;58;152;35;943;24;39.29166667;1;2;8;13;1;0;0;0;0;0;0;0
10128;1958;Graduation;Together;53977;66;1;0;1;1;3;08/06/2013;21;4160;620;16;165;0;24;82;907;27;33.59259259;5;5;5;12;5;0;0;0;0;0;0;0
486;1988;Graduation;Married;84219;36;0;0;0;0;2;02/02/2014;27;3921;434;137;400;45;137;45;1198;18;66.55555556;1;3;4;10;1;0;0;0;0;0;0;0
9;1975;Master;Single;46098;49;2;1;1;1;3;18/08/2012;86;4454;57;0;27;0;0;36;120;11;10.90909091;4;3;2;2;8;0;0;0;0;0;0;0
9451;1965;Graduation;Married;73538;59;1;0;1;1;3;25/11/2012;92;4355;811;76;428;99;137;107;1658;26;63.76923077;3;10;4;9;7;0;0;0;0;0;0;0
9264;1986;Graduation;Married;79529;38;0;0;0;0;2;27/04/2014;1;3837;423;42;706;73;197;197;1638;22;74.45454545;1;4;8;9;2;0;0;0;0;0;0;0
3865;1977;2nd cycle;Together;20981;47;0;0;0;0;2;30/04/2013;14;4199;2;12;10;6;13;30;73;7;10.42857143;1;3;1;2;8;0;0;0;0;0;0;0
2853;1980;Graduation;Single;51766;44;1;1;0;1;2;11/03/2014;74;3884;60;51;87;6;20;51;275;12;22.91666667;2;4;2;4;5;0;0;0;0;0;0;0
1490;1962;Graduation;Married;55759;62;1;0;1;1;3;28/11/2012;84;4352;675;0;85;10;7;77;854;26;32.84615385;5;10;3;8;8;0;0;0;0;0;0;0
6310;1978;Graduation;Married;33039;46;1;1;0;1;3;09/09/2013;4;4067;30;8;12;8;8;12;78;7;11.14285714;1;2;0;4;5;0;0;0;0;0;0;0
10380;1972;Master;Married;37787;52;1;1;0;1;3;20/09/2013;50;4056;40;1;40;4;3;18;106;7;15.14285714;1;3;0;3;8;0;0;0;0;0;0;0
3887;1970;Graduation;Single;27242;54;1;1;0;1;2;11/11/2012;2;4369;3;17;26;20;1;39;106;7;15.14285714;2;2;0;3;9;0;0;0;0;0;0;0
4278;1983;Phd;Single;87188;41;0;0;0;0;1;03/06/2013;73;4165;910;111;724;49;74;55;1923;19;101.2105263;1;10;2;6;3;0;0;0;0;0;0;0
8643;1971;Graduation;Together;69930;53;0;0;0;0;2;26/05/2013;21;4173;252;98;827;219;70;196;1662;22;75.54545455;1;4;5;12;3;0;0;0;0;0;0;0
1998;1976;Graduation;Single;37697;48;1;1;0;1;2;07/02/2014;82;3916;34;6;21;11;4;8;84;7;12;1;2;1;3;6;0;0;0;0;0;0;0
10795;1973;Phd;Married;37401;51;1;1;0;1;3;06/05/2014;14;3828;19;3;19;3;1;3;48;7;6.857142857;2;2;0;3;7;0;0;0;0;0;0;0
11110;1973;Graduation;Single;3502;51;1;1;0;1;2;13/04/2013;56;4216;2;1;1;0;0;1;5;0;inf;0;0;0;0;14;0;0;0;0;0;0;0
2408;1976;Graduation;Married;58597;48;2;1;1;1;4;20/11/2012;20;4360;490;0;184;10;28;21;733;32;22.90625;12;7;4;9;7;0;0;0;0;0;0;0
202;1948;Phd;Widow;82032;76;0;0;0;0;1;05/04/2014;54;3859;332;194;377;149;125;57;1234;17;72.58823529;0;4;6;7;1;0;0;0;0;0;0;0
7998;1958;Graduation;Together;28087;66;2;1;1;1;4;11/12/2012;77;4339;53;8;17;13;0;21;112;9;12.44444444;3;2;2;2;7;0;0;0;0;0;0;0
